FACILITY_ID,ON_GRID_AVL,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,URBAN,ON_GRID,EA,SOLAR_INC,SOLAR_ONL,DIESEL_INC,DIESEL_ONL,FACILITY_TYPE,cluster
1108006,0,7.1362991,15.86136,7.1362991,7.1362991,0,0,0,0,0,0,0,2,6
1108007,0,7.1034217,15.975038,7.1034217,7.1034217,0,0,0,0,0,0,0,1,6
1108008,0,3.4825292,10.982289,8.1790514,7.7921996,0,0,1,1,1,0,0,2,1
1108009,0,3.2971394,11.503112,8.4740734,8.466588,1,0,1,1,1,0,0,2,1
1108010,0,6.2242117,16.935457,6.4949651,6.4949651,0,0,0,0,0,0,0,1,6
1108011,0,6.3410363,9.5186644,8.7400742,9.1330147,0,0,0,0,0,0,0,1,6
1108012,0,5.2396884,8.9667473,8.038516,6.2730098,0,0,0,0,0,0,0,2,6
1108013,0,6.5857506,13.6145,6.5857506,6.5857506,0,0,0,0,0,0,0,1,6
1108014,0,4.1457043,12.687629,9.2152491,10.878781,0,0,0,0,0,0,0,1,6
1108015,0,6.0316997,13.767659,9.7071037,9.7071037,0,0,0,0,0,0,0,2,6
1108016,0,4.5613613,16.177961,7.2446394,7.7324052,0,0,0,0,0,0,0,1,6
1108017,0,4.0841537,10.947143,5.3978114,5.0260663,0,0,0,0,0,0,0,2,6
1108018,0,5.2525091,12.342952,10.996294,10.970574,0,0,0,0,0,0,0,1,6
1108019,0,4.0451384,19.858114,4.0451384,6.2330289,0,0,0,0,0,0,0,2,6
1108020,0,4.2987113,17.974091,4.2987113,4.2987113,0,0,0,0,0,0,0,1,6
1109001,0,5.5525885,21.154255,1.7792463,1.7792463,0,0,0,0,0,0,0,1,6
1109002,0,5.2677627,23.25841,5.2677627,7.4117846,0,0,1,0,0,1,1,1,4
1109003,0,16.863256,19.73411,10.9254,14.496201,0,0,0,0,0,0,0,1,6
1109004,0,7.1493077,18.210651,6.7143459,0.57468939,0,1,1,0,0,1,0,1,0
1109005,0,6.0812511,17.441969,4.7681146,1.5327609,0,0,1,1,0,1,0,2,0
1109006,0,2.7481794,18.005667,0.42209876,2.7481794,0,1,1,0,0,1,0,1,0
1109007,0,10.008537,14.360723,10.008537,5.0868807,0,0,0,0,0,0,0,1,6
1109008,0,5.6782045,15.476492,5.1781573,2.782336,0,0,0,0,0,0,0,1,6
1109009,0,13.063134,23.273096,13.063134,12.831859,0,0,0,0,0,0,0,1,6
1109010,0,10.383627,19.725607,10.383627,8.2414522,0,0,0,0,0,0,0,1,6
1109011,0,3.6249812,17.591608,6.0161605,9.072547,0,1,1,0,0,1,0,1,0
1109012,0,3.2713881,17.253654,6.365263,9.3269339,0,0,1,0,0,1,1,2,4
1109013,0,4.8941121,19.86294,4.8941121,2.4128242,0,0,0,0,0,0,0,1,6
1109014,0,4.8335438,22.257854,4.8335438,4.9875984,0,0,0,0,0,0,0,1,6
1109015,0,1.9893447,20.443636,1.9893447,5.414556,0,0,1,0,0,1,1,1,4
1109016,0,2.2294564,20.171799,2.2294564,5.1443224,0,1,1,1,0,0,0,2,0
1109017,0,0.41331005,16.230864,0.41331005,0.41331005,1,0,1,0,0,1,1,2,4
1109018,0,2.9786651,15.562076,2.9786651,2.9786651,0,1,1,1,0,0,0,2,0
1109019,0,0.74571878,15.566088,0.74571878,0.74571878,1,0,1,0,0,1,1,2,4
1109020,0,3.4986508,12.002986,3.4986508,3.4986508,0,1,1,1,0,0,0,2,0
1110001,0,14.720205,8.5624075,6.0271602,11.035612,0,0,1,1,1,0,0,3,1
1110002,0,13.044678,5.6690679,4.3057976,10.383102,0,0,1,0,0,1,1,1,4
1110003,0,3.8429377,8.9601908,6.234591,6.234591,0,0,0,0,0,0,0,1,6
1110004,0,5.3731732,2.8120024,2.6379783,2.6379783,1,0,0,0,0,0,0,3,2
1110005,0,4.3810987,9.8827429,6.8654351,8.6787071,0,0,0,0,0,0,0,1,6
1110006,0,5.4453144,8.8485422,5.6770859,8.1290731,0,0,0,0,0,0,0,1,6
1110007,0,13.20427,5.1823034,5.1823034,10.223836,0,0,0,0,0,0,0,1,6
1110008,0,13.269438,5.2345562,5.2345562,10.350558,0,0,1,1,1,0,0,1,1
1110009,0,14.963096,7.558815,5.8530908,11.643059,0,0,0,0,0,0,0,1,6
1110010,0,14.913551,8.4801855,6.1386056,10.981255,0,1,0,0,0,0,0,2,0
1110011,0,7.8488364,0.21045971,0.21045971,4.9133468,0,0,0,0,0,0,0,1,6
1110012,0,9.2147141,2.0471365,2.0471365,6.4878292,0,0,0,0,0,0,0,1,6
1110013,0,9.9882135,5.0986204,0.11303408,7.9143858,0,0,1,1,1,0,0,2,1
1110014,0,8.7256279,7.6190929,3.0933166,8.897583,0,0,0,0,0,0,0,2,6
1110015,0,6.929143,6.440568,4.071907,6.0764971,0,0,1,1,1,0,0,2,1
1110016,0,6.4247417,7.3394279,2.9953344,5.0727315,0,0,1,1,1,0,0,2,1
1110017,0,0.77444476,8.7405853,3.7378268,3.7378268,0,0,1,1,1,0,0,2,1
1110018,0,14.55696,7.196198,6.5120559,11.585936,0,0,0,0,0,0,0,2,6
1110019,0,9.0510693,11.23028,7.1897616,10.67519,0,0,0,0,0,0,0,1,6
1110020,0,12.214318,6.4596758,5.1841745,9.4427986,0,0,1,1,1,0,0,2,1
1110021,0,11.287799,6.9794245,2.0525811,9.7364798,0,0,0,0,0,0,0,1,6
1110022,0,7.1904407,8.5614185,4.0985317,6.1960177,0,0,0,0,0,0,0,1,6
1111001,0,5.991344,3.7762387,3.7762387,3.7762387,0,0,0,0,0,0,0,1,6
1111002,0,13.968208,9.1856375,4.8520083,12.530697,0,0,0,0,0,0,0,1,6
1111003,0,8.0462103,11.209935,9.0912676,5.2670617,0,0,0,0,0,0,0,2,6
1111004,0,1.0334659,16.319288,1.0334659,1.0334659,0,0,1,0,0,1,1,1,4
1111005,0,16.928072,8.8719463,8.8719463,11.633634,0,0,0,0,0,0,0,1,6
1111006,0,16.774479,8.7870207,8.7870207,10.84408,0,0,1,1,1,0,0,1,1
1111007,0,1.1252877,15.693453,1.1252877,1.1252877,0,0,1,1,1,0,0,2,1
1111008,0,1.0684844,9.5612431,1.0684844,1.0684844,1,1,1,1,0,0,0,2,2
1111009,0,0.22387198,9.3339653,0.22387198,0.22387198,1,1,1,1,0,0,0,2,2
1111010,0,1.3785841,9.6883564,1.3785841,1.3785841,1,1,1,1,0,0,0,2,2
1111011,0,1.3622249,9.4978981,1.3622249,1.3622249,1,0,1,1,1,0,0,3,1
1111012,0,11.974538,5.8101158,5.8101158,5.8101158,0,0,0,0,0,0,0,1,6
1111013,0,12.514549,6.2501712,6.2501712,6.2501712,0,0,0,0,0,0,0,2,6
1111014,0,11.883386,4.7165709,4.7165709,4.7165709,0,0,0,0,0,0,0,2,6
1111015,0,11.328237,10.050048,6.417954,9.8209314,0,0,0,0,0,0,0,1,6
1111016,0,10.284145,10.157868,8.5372887,10.157868,0,0,0,0,0,0,0,1,6
1111017,0,5.1917567,12.246782,5.1917567,5.1917567,0,0,1,1,1,0,0,1,1
1111018,0,5.3898988,9.0597897,5.3898988,5.3898988,0,0,0,0,0,0,0,1,6
1111019,0,6.4102736,7.4248381,6.4102736,6.4102736,0,0,0,0,0,0,0,1,6
1111020,0,8.018878,6.2504311,6.2504311,6.2504311,0,0,1,1,1,0,0,2,1
1111021,0,9.9491186,16.221933,9.9491186,3.9803588,0,0,1,1,1,0,0,1,1
1111022,0,9.9492035,9.3835773,9.2192545,6.1478834,0,0,0,0,0,0,0,1,6
1111023,0,8.2445927,8.2445927,8.2445927,8.8302393,0,0,1,1,1,0,0,2,1
1111024,0,5.1606631,13.735254,5.1606631,5.1606631,0,0,1,1,1,0,0,1,1
1106016,0,2.7277207,6.7587538,5.8035059,11.007259,0,1,0,0,0,0,0,2,0
1106017,0,5.3635645,5.620338,3.9703565,13.17791,0,1,0,0,0,0,0,2,0
1106018,0,1.7339903,3.8123541,2.1933439,12.846393,0,1,0,0,0,0,0,2,0
1107001,0,0.44297966,4.3147907,2.9803846,10.107533,1,1,1,1,0,0,0,2,2
1107002,0,0.3946254,4.3619003,3.0251615,10.141157,1,1,1,1,0,0,0,3,2
1107003,0,0.48595047,4.2979093,2.9751081,10.036904,1,1,1,1,0,0,0,2,2
1107004,0,0.19100335,1.2784625,0.19100335,9.4451704,1,1,1,1,0,0,0,2,2
1107005,0,4.2988453,5.8753123,4.9118204,14.301463,0,1,0,0,0,0,0,1,0
1107006,0,5.851326,8.1013336,7.1047492,14.593911,0,1,0,0,0,0,0,1,0
1107007,0,6.4857326,7.8319573,6.6878023,13.353303,0,1,0,0,0,0,0,1,0
1107008,0,0.37926909,8.6818647,1.7071936,3.5029752,0,1,1,1,0,0,0,1,0
1107009,0,4.9506831,4.9506831,4.9506831,7.6240025,0,0,0,0,0,0,0,1,6
1107010,0,4.6710792,4.6710792,4.6710792,7.9632726,0,1,0,0,0,0,0,2,0
1107011,0,5.6025777,6.0143495,5.6025777,12.16586,0,0,0,0,0,0,0,1,6
1107012,0,3.5187099,3.7635477,3.7635477,8.2708921,0,1,0,0,0,0,0,1,0
1107013,0,1.4543779,2.3297534,2.3297534,6.6536508,0,1,0,0,0,0,0,1,0
1107014,0,0.40439573,0.40439573,0.40439573,9.1208563,1,1,0,0,0,0,0,2,2
1107015,0,2.9026787,7.7313132,6.3110642,12.994519,0,1,0,0,0,0,0,2,0
1107016,0,1.1045073,3.6725523,2.3792231,9.6677151,0,0,0,0,0,0,0,2,6
1107017,0,0.10495324,1.3858922,0.10495324,9.3548832,1,1,1,1,0,0,0,2,2
1107018,0,4.1087198,7.917273,4.1087198,8.0676489,0,1,0,0,0,0,0,1,0
1107019,0,2.2187881,4.8620763,4.8620763,4.8620763,0,0,0,0,0,0,0,1,6
1108001,0,1.9323078,17.19912,1.9323078,1.9323078,0,0,0,0,0,0,0,1,6
1108002,0,4.4243469,14.934255,4.4243469,4.4243469,0,0,0,0,0,0,0,2,6
1111025,0,5.6705709,11.554426,5.6705709,5.6705709,0,0,1,1,1,0,0,2,1
1112001,0,7.9158602,7.9158602,7.9158602,10.660894,0,1,0,0,0,0,0,2,0
1112002,0,6.6027784,8.741828,6.6027784,6.6027784,0,1,0,0,0,0,0,2,0
1112003,0,0.77177036,1.2036413,2.9906619,3.8853216,0,0,0,0,0,0,0,2,6
1112004,0,0.95079648,0.95079648,0.95079648,2.9828606,1,1,0,0,0,0,0,2,2
1112005,0,0.61211908,0.61211908,0.61211908,3.3375192,1,1,0,0,0,0,0,3,2
1112006,0,1.5032692,1.5032692,1.5032692,4.4713297,0,1,0,0,0,0,0,1,0
1112007,0,4.4163246,4.4163246,4.4163246,7.4692221,0,1,0,0,0,0,0,2,0
1112008,0,4.6151972,4.6151972,7.929163,11.803257,0,1,0,0,0,0,0,2,0
1112009,0,4.921555,4.921555,8.8820705,12.781687,0,0,0,0,0,0,0,1,6
1112010,0,3.6688938,3.6688938,6.4741697,10.294763,0,1,0,0,0,0,0,1,0
1112011,0,5.4052882,5.4052882,5.4052882,9.1104593,0,1,0,0,0,0,0,1,0
1112012,0,6.7762184,6.7762184,6.7762184,10.674308,0,1,0,0,0,0,0,1,0
1112013,0,6.7024574,6.7024574,6.7024574,10.554396,0,1,0,0,0,0,0,2,0
1113001,0,9.0163918,5.4471912,4.1720624,13.048717,0,0,1,0,0,1,1,1,4
1113002,0,11.461731,3.1335757,1.4110966,12.155018,0,1,1,1,0,0,0,2,0
1113003,0,10.759508,2.8129206,1.5375323,10.759508,0,0,0,0,0,0,0,2,6
1113004,0,9.8720541,1.5382297,0.21538572,10.804679,0,1,1,1,0,0,0,2,0
1113005,0,4.7691298,4.7691298,2.3534784,6.3757491,0,0,1,1,1,0,0,2,1
1113006,0,5.5169616,3.7575364,0.37246153,8.3088484,0,0,1,0,0,1,1,1,4
1113007,0,8.3463516,1.110815,1.110815,8.7868176,1,1,1,1,0,0,0,2,2
1113008,0,8.4143667,1.1637398,1.1637398,8.7972927,1,0,1,1,1,0,0,3,1
1113009,0,5.4136004,5.4136004,5.0057726,5.4136004,0,1,1,1,0,0,0,2,0
1113010,0,5.5650902,5.5650902,5.2008443,5.5650902,0,1,1,1,0,0,0,2,0
1113011,0,6.2353783,6.2353783,2.587719,6.2353783,0,1,1,1,0,0,0,2,0
1113012,0,6.5741858,6.5741858,2.1205883,6.5741858,0,1,1,1,0,0,0,2,0
1113013,0,8.104516,5.0905566,0.12714912,8.104516,0,1,1,1,0,0,0,2,0
1113014,0,8.0698061,5.1301918,0.096637405,8.0698061,0,0,1,1,1,0,0,2,1
1113015,0,2.1634903,2.1634903,2.1634903,2.1634903,0,0,1,1,1,0,0,2,1
1113016,0,2.3442018,2.3442018,2.3442018,2.3442018,0,1,1,1,0,0,0,2,0
1113017,0,10.752604,7.1483464,5.4265313,12.664445,0,0,1,0,0,1,1,1,4
1113018,0,10.656774,5.5184755,3.8517685,10.656774,0,0,1,0,0,1,1,1,4
1113019,0,9.276144,4.1458282,3.8495593,9.276144,0,0,1,0,0,1,1,2,4
1113020,0,7.3036985,1.5538565,1.5538565,9.719945,0,0,1,1,1,0,0,2,1
1113021,0,8.658844,5.9554148,5.3879638,8.9959908,0,1,0,0,0,0,0,1,0
1113022,0,3.4860313,3.4860313,3.4860313,4.0231423,0,0,1,1,1,0,0,2,1
1113023,0,5.5615058,5.5615058,5.5615058,5.5615058,0,0,0,0,0,0,0,1,6
1113024,0,2.6189718,2.6189718,3.9877067,3.318198,0,1,1,1,0,0,0,2,0
1114001,0,13.347946,2.4981847,15.869858,12.859851,0,0,0,0,0,0,0,1,6
1114002,0,12.613079,5.1259184,15.504938,10.58276,0,0,0,0,0,0,0,1,6
1114003,0,12.280281,5.3565292,12.880768,9.9670868,0,0,0,0,0,0,0,1,6
1114004,0,10.875778,6.0424514,13.358055,8.6943293,0,0,0,0,0,0,0,2,6
1114005,0,4.7934494,4.7934494,4.8074298,4.7934494,0,0,0,0,0,0,0,1,6
1114006,0,4.7694378,4.0217147,3.6404672,6.2181025,0,0,0,0,0,0,0,2,6
1114007,0,4.6291289,4.6291289,8.127739,7.5550871,0,0,0,0,0,0,0,1,6
1114008,0,10.192899,2.4599001,13.305099,12.946083,0,0,0,0,0,0,0,1,6
1114009,0,9.9478464,8.3860626,9.8515339,7.6416478,0,0,0,0,0,0,0,1,6
1114010,0,9.8148661,9.8148661,12.970362,8.5466948,0,0,0,0,0,0,0,1,6
1114011,0,6.8620167,6.8620167,10.375969,4.7041526,0,0,0,0,0,0,0,2,6
1114012,0,0.18288133,0.18288133,6.4101968,0.18288133,0,0,1,1,1,0,0,2,1
1114013,0,1.5507503,1.5507503,7.5849867,2.8130674,0,0,1,1,1,0,0,2,1
1114014,0,4.6558642,4.6558642,4.045887,4.6558642,0,0,0,0,0,0,0,2,6
1115001,0,2.2243502,2.2243502,2.8595731,8.0040865,1,1,0,0,0,0,0,2,2
1115002,0,3.6409664,5.3440251,5.3440251,7.6043086,0,0,1,1,1,0,0,2,1
1115003,0,3.899065,3.899065,3.899065,13.983016,1,0,0,0,0,0,0,1,2
1115004,0,2.703999,2.703999,2.703999,12.507461,1,1,0,0,0,0,0,1,2
1115005,0,0.27410462,0.27410462,0.27410462,10.650708,1,1,0,0,0,0,0,2,2
1115006,0,2.7260613,2.7260613,2.7260613,10.090614,0,0,1,0,0,1,1,2,4
1115007,0,0.060278125,3.1542299,3.1542299,7.7626719,1,1,0,0,0,0,0,1,2
1115008,0,8.4496317,8.4496317,8.5874319,12.051995,0,1,0,0,0,0,0,2,0
1115009,0,10.457474,10.457474,10.457474,10.722327,0,0,1,0,0,1,1,1,4
1115010,0,9.0091572,9.0091572,9.0091572,14.71931,0,0,0,0,0,0,0,1,6
1115011,0,9.415041,3.2748556,13.69423,10.935826,0,0,1,0,0,1,1,1,4
1115012,0,5.5625086,5.5625086,5.5625086,13.922852,0,0,1,0,0,1,1,2,4
1116001,0,0.2924999,0.2924999,0.2924999,7.9439807,1,1,1,1,0,0,0,2,2
1116002,0,1.0026864,1.0026864,1.0026864,8.6307135,1,1,1,1,0,0,0,2,2
1116003,0,0.18099952,0.18099952,0.18099952,7.8180323,1,1,1,1,0,0,0,2,2
1116004,0,0.67813617,0.67813617,0.67813617,8.357748,1,1,1,1,0,0,0,2,2
1116005,0,0.96771812,0.96771812,0.96771812,8.6771927,1,1,1,1,0,0,0,2,2
1116006,0,0.55768925,0.55768925,0.55768925,8.0533953,1,0,0,0,0,0,0,2,2
1116007,0,0.79747885,0.79747885,0.79747885,8.4727993,1,0,1,1,1,0,0,3,1
1116008,0,0.31785047,0.31785047,6.5247207,13.408492,1,1,1,1,0,0,0,3,2
1116009,0,8.5573673,8.3391266,8.3391266,8.3391266,0,1,1,1,0,0,0,1,0
1116010,0,10.03929,10.03929,11.572625,11.572625,0,1,1,1,0,0,0,2,0
1116011,0,4.3809223,4.3809223,4.3809223,12.130029,0,1,0,0,0,0,0,1,0
1116012,0,3.7923956,3.7923956,9.5964117,14.006104,0,1,0,0,0,0,0,1,0
1116013,0,4.1662903,4.1662903,10.215374,12.739132,0,1,1,1,0,0,0,2,0
1116014,0,9.7744837,5.1983323,5.1983323,5.1983323,0,1,1,1,0,0,0,2,0
1116015,0,8.8932619,8.8932619,10.397795,10.397795,0,1,0,0,0,0,0,1,0
1116016,0,7.6171193,7.6171193,10.275064,10.275064,0,1,1,1,0,0,0,2,0
1116017,0,5.8364425,5.8364425,10.824022,11.175623,0,1,0,0,0,0,0,1,0
1116018,0,9.6196146,7.9698758,7.9698758,7.9698758,0,1,1,1,0,0,0,1,0
1117001,0,5.5689745,10.848714,5.5689745,2.8160257,0,1,1,1,0,0,0,2,0
1117002,0,6.5840273,11.317566,6.5840273,2.8201265,0,1,1,1,0,0,0,2,0
1117003,0,6.5840273,11.317566,6.5840273,2.8201265,0,1,1,1,0,0,0,1,0
1117004,0,11.426481,3.577292,3.577292,3.577292,0,1,0,0,0,0,0,1,0
1117005,0,9.9171076,0.84259093,0.84259093,0.84259093,1,1,1,1,0,0,0,3,2
1117006,0,8.76126,4.7538166,4.7538166,4.7538166,0,1,0,0,0,0,0,1,0
1117007,0,11.693008,2.6803823,2.6803823,2.6803823,0,1,0,0,0,0,0,1,0
1117008,0,11.078609,5.4098511,5.4098511,5.4098511,0,1,1,1,0,0,0,2,0
1117009,0,10.125247,7.4748564,7.4748564,5.6192999,0,1,0,0,0,0,0,1,0
1117010,0,12.872979,8.8282309,8.8282309,7.7049899,0,1,0,0,0,0,0,2,0
1117011,0,13.04264,7.1340666,7.1340666,7.1340666,0,1,0,0,0,0,0,1,0
1117012,0,13.609014,5.5296168,5.5296168,5.5296168,0,1,1,1,0,0,0,2,0
1117013,0,10.641497,8.5064392,8.5064392,5.6477704,0,1,1,0,0,0,0,1,0
1117014,0,10.446869,2.137727,2.137727,2.137727,0,1,0,0,0,0,0,1,0
1117015,0,8.7064219,1.1016077,1.1016077,1.1016077,0,1,0,0,0,0,0,1,0
1118001,0,0.34395018,0.34395018,0.34395018,0.34395018,1,1,1,1,0,0,0,2,2
1118002,0,4.4095058,3.298564,2.3040841,4.4095058,1,0,1,1,1,0,0,3,1
1118003,0,3.5347817,2.4672251,1.4254282,3.5347817,1,1,1,1,0,0,0,3,2
1118004,0,1.4658127,0.27428937,1.4658127,1.4658127,1,1,1,1,0,0,0,3,2
1118005,0,4.4106317,3.2926846,2.3314278,4.4106317,1,0,1,1,1,0,0,2,1
1118006,0,3.8480642,2.7160256,1.9185778,3.8480642,1,1,1,1,0,0,0,2,2
1118007,0,3.6709974,2.551523,1.7228541,3.6709974,1,1,1,0,0,1,0,3,2
1118008,0,3.6463006,2.5259507,1.7079688,3.6463006,1,1,0,0,0,0,0,2,2
1118009,0,2.1590507,1.3329302,2.1590507,2.1590507,0,1,0,0,0,0,0,1,0
1118010,0,1.2707933,0.50997305,1.2707933,1.2707933,1,1,1,1,0,0,0,3,2
1118011,0,0.57017094,0.57017094,0.57017094,0.57017094,1,1,1,1,0,0,0,2,2
1118012,0,2.565999,1.4573474,1.0917393,2.565999,1,1,1,1,0,0,0,2,2
1118013,0,2.5202422,1.412589,1.0814073,2.5202422,1,1,1,1,0,0,0,1,2
1118014,0,3.4323235,2.3614008,1.359725,3.4323235,1,1,1,1,0,0,0,2,2
1118015,0,3.8509634,2.7559273,1.768838,3.8509634,1,1,1,1,0,0,0,2,2
1118016,0,0.99338168,0.62481475,0.99338168,0.99338168,1,1,1,1,0,0,0,2,2
1118017,0,1.0166787,1.0166787,1.0166787,1.0166787,0,0,0,0,0,0,0,2,6
1118018,0,4.1495275,3.9465897,2.9442821,4.1495275,0,1,0,0,0,0,0,2,0
1118019,0,5.5085359,4.4026608,3.3014417,5.5085359,0,1,0,0,0,0,0,2,0
1118020,0,3.8480642,2.7160256,1.9185778,3.8480642,1,1,1,1,0,0,0,2,2
1119001,0,3.7965372,2.6021011,1.2906637,3.7965372,1,1,1,1,0,0,0,2,2
1119002,0,3.4556501,2.1555326,1.2379305,3.4556501,1,0,0,0,0,0,0,2,2
1119003,0,2.5775225,6.4652419,2.9317105,7.749423,0,1,0,0,0,0,0,2,0
1119004,0,4.0683541,2.7661426,1.3488153,4.0683541,1,1,1,1,0,0,0,3,2
1119005,0,3.8338845,2.6358359,1.3282911,3.8338845,1,1,1,1,0,0,0,2,2
1119006,0,3.8050423,2.5538471,1.3419164,3.8050423,1,0,0,0,0,0,0,3,2
1119007,0,3.9572926,2.6512916,1.2033926,3.9572926,1,1,1,1,0,0,0,3,2
1119008,0,3.9579976,2.6522036,1.1550274,3.9579976,1,0,0,0,0,0,0,3,2
1119009,0,3.6720963,2.474323,1.166841,3.6720963,1,1,1,1,0,0,0,2,2
1119010,0,4.5556779,3.2886829,0.27707943,4.5556779,1,1,1,1,0,0,0,3,2
1119011,0,1.7979392,0.80432487,1.0236801,1.7979392,1,1,1,1,0,0,0,2,2
1119012,0,1.3412937,0.62137401,1.1878847,1.3412937,1,1,1,1,0,0,0,3,2
1119013,0,2.1519434,1.1286702,0.86225241,2.1519434,1,1,1,1,0,0,0,3,2
1119014,0,2.3835266,1.3735453,0.75203186,2.3835266,1,1,1,1,0,0,0,2,2
1119015,0,4.0793052,2.777432,1.3542304,4.0793052,1,0,1,0,0,1,1,2,4
1119016,0,3.8921268,2.7117057,1.3873023,3.8921268,1,1,1,1,0,0,0,3,2
1119017,0,4.0528297,2.8651371,1.5472027,4.0528297,1,0,1,1,1,0,0,3,1
1119018,0,3.0138903,1.9436735,1.0908079,3.0138903,1,1,1,1,0,0,0,3,2
1120001,0,3.0929542,7.4340978,3.9265158,8.6649466,0,0,1,1,1,0,0,2,1
1120002,0,3.9180405,10.375435,9.2493057,12.005747,0,0,1,1,1,0,0,2,1
1120003,0,6.7417512,13.122069,6.7417512,6.7417512,0,0,1,1,1,0,0,1,1
1120004,0,6.6222858,7.8257642,5.8344755,9.5397863,0,0,1,1,1,0,0,2,1
1120005,0,7.0084505,11.078098,8.3339796,8.3339796,0,0,1,1,1,0,0,2,1
1120006,0,6.1002421,9.2991791,6.5988374,9.9348831,0,0,1,1,1,0,0,1,1
1120007,0,4.1564059,3.2146845,4.1564059,4.1564059,0,0,1,1,1,0,0,2,1
1120008,0,6.0228701,4.8368921,4.2258115,6.0228701,0,0,1,0,0,1,1,1,4
1120009,0,7.5655603,5.9027638,4.4125581,7.5655603,0,0,1,1,1,0,0,2,1
1120010,0,2.6474683,10.011311,6.4639487,11.006243,0,0,1,1,1,0,0,2,1
1120011,0,1.01015,1.01015,3.5756257,3.5039768,0,0,1,1,1,0,0,1,1
1120012,0,0.20393187,0.20393187,1.0913912,7.1505189,0,1,1,1,0,0,0,2,0
1120013,0,8.6238241,8.6949291,7.9705048,8.6238241,0,0,1,1,1,0,0,2,1
1201001,0,16.389935,16.389935,16.389935,16.389935,0,0,0,0,0,0,0,1,6
1201002,0,7.3719931,7.3719931,7.3719931,7.3719931,0,0,0,0,0,0,0,1,6
1201003,0,23.913078,34.823051,34.823051,34.823051,0,0,0,0,0,0,0,1,6
1201004,0,0.40871,0.40871,0.40871,0.40871,1,0,1,1,1,0,0,3,1
1201005,0,8.3023214,8.3023214,8.3023214,8.3023214,0,0,0,0,0,0,0,1,6
1201006,0,16.997143,16.997143,16.997143,16.997143,0,0,0,0,0,0,0,1,6
1201007,0,30.018452,50.461643,40.378773,40.378773,0,0,0,0,0,0,0,1,6
1201008,0,32.208439,27.131117,27.131117,32.208439,0,0,0,0,0,0,0,1,6
1201009,0,11.714742,32.530224,32.530224,32.530224,0,0,0,0,0,0,0,1,6
1202001,0,4.5145583,20.131094,4.5145583,4.5145583,0,1,0,0,0,0,0,1,0
1202002,0,23.203203,31.435741,23.203203,23.203203,0,1,0,0,0,0,0,1,0
1202003,0,8.0483799,21.741755,8.0483799,8.0483799,0,0,0,0,0,0,0,1,6
1202004,0,8.296237,19.556475,8.296237,8.296237,0,0,0,0,0,0,0,1,6
1202005,0,29.043028,41.111565,29.043028,29.043028,0,1,0,0,0,0,0,1,0
1202006,0,5.8380103,8.5117664,8.5117664,10.26634,0,0,0,0,0,0,0,1,6
1202007,0,5.1782665,13.960292,5.9392414,5.9392414,0,1,0,0,0,0,0,1,0
1202008,0,34.271282,49.713314,34.271282,34.271282,0,0,0,0,0,0,0,1,6
1202009,0,0.37265933,18.377666,0.37265933,0.37265933,1,0,1,0,0,1,1,3,4
1202010,0,2.220716,17.770163,2.220716,2.220716,0,1,0,0,0,0,0,2,0
1202011,0,15.736156,30.39525,15.736156,15.736156,0,1,0,0,0,0,0,1,0
1202012,0,22.137281,37.385822,22.137281,22.137281,0,1,0,0,0,0,0,1,0
1203001,0,16.571938,35.195129,16.571938,16.571938,0,0,1,1,1,0,0,1,1
1203002,0,39.089085,41.464539,34.291611,39.089085,0,0,1,0,0,1,1,1,4
1203003,0,37.461815,44.84407,20.218658,37.461815,1,0,0,0,0,0,0,1,2
1203004,0,34.613735,40.306442,22.020336,34.234531,0,0,1,0,0,1,1,2,4
1203005,0,29.641256,39.774197,27.407782,29.641256,0,0,0,0,0,0,0,1,6
1204001,0,8.5711546,10.721707,6.1189461,10.018383,0,1,0,0,0,0,0,1,0
1204002,0,7.8556309,7.8556309,3.7822587,7.8556309,0,1,0,0,0,0,0,1,0
1204003,0,9.496233,9.9352932,0.28102183,9.496233,0,1,0,0,0,0,0,1,0
1204004,0,0.35283163,9.5441389,0.35283163,0.35283163,0,1,0,0,0,0,0,1,0
1204005,0,13.586461,19.217619,11.761994,13.586461,0,1,0,0,0,0,0,1,0
1204006,0,26.805553,27.653919,13.304701,26.805553,0,0,1,0,0,1,1,1,4
1204007,0,16.563288,22.850431,12.774179,16.563288,0,0,1,1,1,0,0,2,1
1204008,0,19.531208,27.040958,12.95684,19.531208,0,1,0,0,0,0,0,1,0
1204009,0,5.4046826,11.913018,5.4046826,5.4046826,0,1,0,0,0,0,0,1,0
1204010,0,6.0585771,6.0585771,6.0585771,6.0585771,0,1,0,0,0,0,0,1,0
1204011,0,9.5765514,9.5765514,0.37717465,9.6636868,0,1,1,1,0,0,0,2,0
1204012,0,6.9287672,12.369328,5.1249328,11.901702,0,1,0,0,0,0,0,1,0
1204013,0,9.4232378,9.5962534,0.18322222,9.4232378,0,1,1,1,0,0,0,2,0
1204014,0,1.0759066,1.0759066,1.0759066,1.0759066,1,1,1,1,0,0,0,3,2
1204015,0,1.0387076,1.0387076,1.0387076,1.0387076,1,1,1,1,0,0,0,2,2
1204016,0,11.394053,17.796909,3.5847745,11.394053,0,1,0,0,0,0,0,1,0
1204017,0,4.6122594,6.2177677,4.6122594,4.6122594,0,1,0,0,0,0,0,1,0
