FACILITY_ID,FACILITY_TYPE,URBAN,MIN_AIR_2015,MIN_AIR_2016,MIN_GROUND_2015,MIN_GROUND_2016,ON_GRID,ON_GRID_AVL,SOLAR_ONL,SOLAR_INC,DIESEL_ONL,DIESEL_INC
2503006,1,0,28,14,24,8,1,0,0,1,0,0
2503007,1,0,26,15,25,12,1,0,0,0,0,0
2503008,1,0,25,16,26,12,1,0,0,0,0,0
2503009,1,0,30,11,22,7,0,0,0,0,0,0
2503010,1,0,28,12,23,10,1,0,0,0,0,0
2503011,1,0,30,10,21,8,1,0,0,0,0,0
2503012,1,0,22,20,30,18,0,0,0,0,0,0
2504001,2,1,32,11,20,4,1,0,0,1,0,0
2504002,3,1,32,11,20,4,0,0,0,0,1,1
2504003,1,0,25,16,26,11,0,0,0,0,1,1
2504004,1,0,30,17,25,6,0,0,0,0,1,1
2504005,1,0,29,15,24,7,0,0,0,0,1,1
2504006,1,0,20,21,32,17,0,0,0,0,1,1
2504007,1,0,15,25,31,21,0,0,0,0,1,1
2504008,2,0,19,22,32,18,0,0,0,0,0,0
2504009,1,0,17,25,32,19,0,0,0,0,0,0
2505001,1,0,8,18,18,20,1,0,0,0,0,0
2505002,1,0,10,16,15,34,1,0,0,0,0,0
2505003,1,0,8,14,13,31,1,0,0,0,0,0
2505004,1,0,7,12,11,21,1,0,0,0,0,0
2505005,2,1,0,16,15,26,1,0,0,0,0,0
2505006,1,0,27,26,33,12,0,0,0,0,0,0
2505007,1,0,27,23,30,9,0,0,0,0,0,0
2505008,2,0,14,30,29,22,0,0,1,1,0,0
2505009,3,1,0,16,15,26,1,0,0,0,0,0
2505010,1,0,7,12,11,29,0,0,0,0,0,0
2506001,1,0,16,24,17,13,0,0,0,0,1,1
2506002,1,0,17,26,19,15,0,0,0,0,1,1
2506003,1,0,16,27,26,21,0,0,0,0,0,0
2506004,3,1,14,13,13,13,1,0,0,1,0,0
2506005,1,0,9,14,14,17,1,0,0,0,0,0
2506006,1,0,12,18,17,15,1,0,0,0,0,0
2506007,1,0,12,20,18,16,1,0,0,0,0,0
2506008,1,0,12,22,21,17,1,0,0,0,0,0
2507001,1,0,10,10,9,32,0,0,1,1,0,0
2507002,3,1,1,1,1,23,1,0,0,0,0,0
2507003,2,1,1,1,1,23,1,0,0,0,0,0
2507004,1,0,9,11,10,29,0,0,0,0,1,1
2507005,1,0,11,13,12,33,0,0,0,0,0,0
2507006,1,0,12,14,13,34,0,0,0,0,0,0
2507007,1,0,14,18,17,38,0,0,0,0,0,0
2507008,1,0,12,12,11,33,0,0,0,0,0,0
2507009,1,0,18,23,22,37,0,0,0,0,0,0
2508001,1,0,15,19,15,19,0,0,0,0,0,0
2508002,1,0,10,18,10,21,1,0,0,0,0,0
2508003,1,0,7,16,7,21,0,0,0,0,0,0
2508004,1,0,20,23,20,29,0,0,0,0,0,0
2508005,1,0,18,18,17,33,0,0,0,0,0,0
2508006,1,0,6,9,6,28,1,0,0,0,0,0
2508007,1,0,9,9,8,31,0,0,0,0,0,0
2508008,1,0,10,16,10,27,0,0,0,0,0,0
2508009,1,1,0,11,0,25,0,0,0,0,0,0
2508010,2,1,0,11,0,25,1,0,0,0,0,0
2508011,1,0,12,13,12,19,0,0,0,0,0,0
2508012,1,0,12,19,15,16,0,0,0,0,0,0
2509001,1,0,1,17,8,17,0,0,0,0,0,0
2509002,1,0,0,17,14,17,0,0,0,0,1,1
2509003,1,0,7,21,9,23,0,0,0,0,0,0
2509004,1,0,7,19,7,22,0,0,0,0,0,0
2509005,1,0,7,17,9,22,0,0,0,0,0,0
2509006,1,0,3,9,16,19,0,0,0,0,0,0
2509007,1,0,7,12,9,5,0,0,0,0,1,1
2509008,1,0,8,14,12,14,0,0,1,1,0,0
2509009,3,0,1,16,1,16,0,0,1,1,0,0
2509010,1,0,6,9,18,17,0,0,0,0,0,0
2509011,1,0,7,15,10,9,0,0,0,0,0,0
2510001,1,0,3,3,3,3,1,0,0,0,0,0
2510002,1,0,1,7,4,6,0,0,0,0,0,0
2510003,2,1,0,0,0,0,1,0,0,1,0,0
2510004,1,0,6,6,5,4,1,0,0,0,0,0
2510005,2,0,6,5,3,3,1,0,0,1,0,0
2510006,1,0,9,7,2,2,1,0,0,0,0,0
2510007,2,0,7,7,0,0,1,0,0,1,0,0
2510008,2,0,7,6,2,2,1,0,0,1,0,0
2510009,1,0,8,6,4,4,1,0,0,0,0,0
2510010,1,0,5,3,6,3,1,0,0,0,0,0
2510011,1,0,10,8,5,3,0,0,0,0,0,0
2510012,2,0,11,6,6,5,1,0,0,1,0,0
2510013,2,0,11,6,6,6,0,0,0,0,0,0
2510014,2,1,6,9,4,2,1,0,0,1,0,0
2510015,1,0,11,3,3,3,0,0,0,0,0,0
2510016,1,0,5,9,7,3,0,0,0,0,0,0
2510017,1,0,12,12,12,11,0,0,0,0,0,0
2510018,1,0,8,7,7,5,0,0,1,1,0,0
2510019,1,0,14,13,13,13,0,0,0,0,0,0
2510020,2,0,7,8,7,1,0,0,1,1,0,0
2510021,1,0,15,18,18,18,0,0,0,0,0,0
2510022,1,0,9,13,13,12,0,0,0,0,0,0
2510023,1,0,9,17,17,17,0,0,0,0,0,0
2510024,1,0,6,10,2,8,0,0,0,0,0,0
2510025,1,0,1,10,6,10,0,0,0,0,0,0
2511001,1,0,9,10,9,9,0,0,0,0,1,1
2511002,1,0,9,10,10,10,0,0,0,0,1,1
2511003,1,0,31,27,27,27,0,0,0,0,1,1
2511004,3,1,1,2,3,3,0,0,0,1,0,0
2511005,1,0,8,7,7,7,0,0,0,0,1,1
2511006,2,1,1,2,3,3,0,0,1,1,0,0
2511007,1,0,7,6,6,6,0,0,0,0,1,1
2511008,1,0,9,5,5,5,0,0,0,0,1,1
2511009,2,0,14,7,7,7,0,0,0,0,1,1
2511010,1,0,15,9,9,9,0,0,0,0,1,1
2511011,1,0,20,18,18,18,0,0,0,0,1,1
2511012,1,0,26,22,22,22,0,0,0,0,1,1
2511013,1,0,15,15,15,15,0,0,0,0,0,0
2511014,1,0,17,18,18,18,0,0,0,0,1,1
2512001,1,0,7,1,7,2,1,0,0,0,0,0
2512002,1,1,6,7,3,3,1,0,0,0,0,0
2512003,1,0,10,3,7,1,1,0,0,0,0,0
2512004,2,1,8,1,8,2,1,0,0,0,0,0
2512005,1,0,6,1,6,2,1,0,0,0,0,0
2512006,1,0,6,2,6,4,0,0,0,0,0,0
2512007,2,0,4,3,4,4,1,0,0,0,0,0
2512008,2,1,5,4,5,4,1,0,0,0,0,0
2512009,1,0,11,8,11,5,0,0,0,0,0,0
2512010,1,0,17,15,12,12,0,0,0,1,0,0
2512011,1,0,11,19,4,4,0,0,0,0,0,0
2512012,2,0,11,11,11,8,0,0,0,1,0,0
2512013,1,0,9,7,9,4,0,0,0,0,0,0
2512014,1,0,13,8,13,6,0,0,1,1,0,0
2512015,1,0,9,3,9,2,0,0,1,1,0,0
2512016,1,0,9,4,9,2,0,0,0,0,0,0
2512017,1,0,15,9,13,8,0,0,1,1,0,0
2512018,1,0,18,13,16,12,0,0,0,0,0,0
2512019,1,0,3,4,0,0,0,0,0,0,0,0
2512020,1,0,5,5,3,3,0,0,0,0,0,0
2512021,2,1,8,4,5,1,1,0,0,1,0,0
2512022,2,1,8,4,5,1,1,0,0,1,0,0
2512023,1,0,9,2,9,1,1,0,0,0,0,0
2512024,1,0,10,5,7,4,1,0,0,0,0,0
2513001,1,0,14,17,11,9,0,0,0,0,0,0
2513002,1,0,13,13,17,13,0,0,0,0,0,0
2513003,1,0,12,12,10,8,0,0,0,0,0,0
2513004,1,0,29,29,1,22,0,0,1,1,0,0
2513005,1,0,30,30,16,6,0,0,0,0,0,0
2513006,1,0,11,17,11,11,0,0,1,1,0,0
2513007,1,0,24,14,8,8,0,0,1,1,0,0
2513008,1,0,19,19,26,19,0,0,0,0,0,0
2513009,3,0,32,32,22,1,0,0,1,1,0,0
2513010,1,0,4,9,4,7,0,0,1,1,0,0
2513011,1,0,22,19,20,18,0,0,0,0,0,0
2513012,3,1,13,13,8,8,0,0,1,1,0,0
2513013,1,0,13,13,6,6,0,0,0,0,0,0
2513014,2,0,9,16,5,5,0,0,1,1,0,0
2513015,1,0,10,10,21,10,0,0,0,0,0,0
2513016,2,0,8,8,5,5,0,0,0,0,0,0
2513017,1,0,14,14,16,14,1,0,0,0,0,0
2514001,2,1,1,2,1,2,0,0,0,0,0,0
2514002,2,1,0,1,0,1,1,0,0,1,0,0
2514003,3,1,1,1,0,1,1,0,0,1,0,0
2514004,3,1,1,1,0,1,1,0,0,1,0,0
2515001,1,0,4,8,10,10,1,0,0,0,0,0
2515002,1,0,0,5,7,7,1,0,0,0,0,0
2515003,1,0,4,6,4,4,1,0,0,0,0,0
2515004,1,0,5,7,5,5,1,0,0,0,0,0
2515005,1,0,3,5,3,3,1,0,0,0,0,0
2515006,1,0,1,3,1,1,1,0,0,0,0,0
2515007,1,0,4,4,4,5,1,0,0,0,0,0
2515008,1,0,3,3,3,3,0,0,0,0,0,0
2515009,1,0,2,2,3,3,1,0,0,0,0,0
2515010,1,0,1,4,1,1,0,0,0,0,0,0
2515011,1,0,0,3,0,0,1,0,0,0,0,0
2515012,2,1,1,4,1,1,1,0,0,1,0,0
2515013,1,0,5,5,5,1,1,0,0,0,0,0
2515014,1,0,6,2,9,5,1,0,0,0,0,0
2515015,1,0,4,1,6,7,1,0,0,0,0,0
2515016,1,0,3,1,6,6,1,0,0,0,0,0
2515017,1,0,7,6,7,2,1,0,0,0,0,0
2515018,3,0,2,2,2,2,0,0,0,0,0,0
2515019,3,1,1,4,1,1,0,0,0,0,0,0
2515020,1,0,2,3,5,5,0,0,0,0,0,0
2515021,3,0,1,1,1,1,1,0,0,1,0,0
2701001,1,1,0,0,25,18,1,0,0,0,0,0
2701002,1,0,5,5,31,22,1,0,0,0,0,0
2701003,1,0,8,1,27,20,1,0,0,0,0,0
2701004,2,0,6,5,28,24,1,0,0,1,0,0
2701005,2,0,1,1,28,23,1,0,0,0,0,1
2701006,2,0,0,0,28,23,1,0,0,1,0,0
2701007,1,0,2,2,27,22,1,0,0,0,0,0
2701008,2,0,0,0,28,23,1,0,0,1,0,0
2701009,2,1,1,2,24,17,1,0,0,1,0,0
2701010,2,1,0,0,25,18,1,0,0,0,0,0
2701011,3,1,1,2,25,17,1,0,0,1,0,0
2701012,1,0,5,1,23,26,1,0,0,1,0,0
2702001,1,0,6,13,16,24,0,0,0,0,0,0
2702002,1,0,7,12,15,22,0,0,0,0,0,0
2702003,2,1,1,9,21,27,1,0,0,1,0,0
2702005,1,0,5,5,30,27,0,0,0,0,0,0
2702006,2,0,4,4,30,26,1,0,0,0,0,0
2702007,1,0,7,13,23,32,0,0,1,1,0,0
2702008,1,0,8,8,29,30,0,0,0,0,0,0
2702009,1,0,3,9,24,28,0,0,0,0,0,0
2702010,1,0,2,10,21,29,0,0,0,0,0,0
2702011,1,0,6,9,26,28,0,0,0,0,0,0
2702012,2,0,2,8,23,28,1,0,0,0,0,0
2702013,1,0,3,11,19,27,0,0,0,0,0,0
2702014,1,0,4,12,19,28,0,0,0,0,0,0
2702015,1,0,5,13,18,27,0,0,0,0,0,0
2702016,1,0,5,3,26,23,0,0,0,0,0,0
2702017,1,0,8,2,24,20,0,0,0,0,0,0
2702018,1,0,3,7,22,24,0,0,1,1,0,0
2702019,1,0,3,9,21,24,0,0,0,0,0,0
2702020,1,0,9,9,16,19,0,0,0,0,1,1
2702021,2,1,1,8,22,26,0,0,1,1,0,0
2702022,1,0,7,9,26,29,0,0,0,0,0,0
2702023,1,0,5,4,24,23,0,0,0,0,0,0
2703001,1,0,6,14,20,31,1,0,0,0,0,0
2703002,1,0,8,16,20,33,0,0,0,0,0,0
2703003,1,0,5,13,13,30,1,0,0,0,0,0
2703004,1,0,4,11,11,31,1,0,0,1,0,0
2703005,1,0,4,11,11,23,1,0,0,1,0,0
2703006,1,0,3,12,12,24,1,0,0,0,0,0
2703007,1,0,4,9,9,22,1,0,0,0,0,0
2703008,1,0,5,14,14,27,1,0,0,0,0,0
2703009,1,0,12,19,19,38,1,0,0,0,0,0
2703010,1,0,10,18,18,35,1,0,0,0,0,0
2703011,1,0,3,8,8,28,1,0,0,0,0,0
2703012,1,0,6,11,11,33,0,0,0,0,0,0
2703013,1,0,7,8,8,20,1,0,0,0,0,0
2703014,1,0,5,5,5,23,1,0,0,0,0,0
2703015,2,1,0,9,9,27,1,0,0,1,0,0
2703016,3,1,0,9,9,26,1,0,0,1,0,0
2703017,2,0,4,6,6,24,1,0,0,1,0,0
2703018,1,0,7,15,16,28,1,0,0,0,0,0
2703019,1,0,9,9,9,18,0,0,0,0,0,0
2703020,1,0,6,9,9,20,1,0,0,0,0,0
2703021,1,0,5,5,5,21,1,0,0,0,0,0
2703022,1,0,6,6,6,22,1,0,0,0,0,0
2703023,1,0,6,15,15,30,0,0,0,0,1,1
2703024,1,0,6,14,14,32,0,0,0,0,0,0
2703025,1,0,2,2,2,24,0,0,0,0,0,0
2704001,1,0,13,5,13,18,0,0,0,0,0,0
2704002,1,0,20,10,6,18,0,0,0,0,0,0
2704003,1,0,20,7,5,21,0,0,0,0,0,0
2704004,2,0,16,9,7,14,0,0,1,1,0,0
2704005,2,0,16,8,6,14,0,0,1,1,0,0
2704006,2,0,16,7,6,14,0,0,0,0,0,0
2704007,1,0,16,3,6,15,0,0,0,0,0,0
2704008,1,0,12,6,9,11,0,0,0,0,0,0
2704009,1,0,10,4,10,21,0,0,0,0,0,0
2704010,1,0,12,3,12,19,0,0,0,0,0,0
2704011,1,0,17,8,13,14,0,0,0,0,0,0
2704012,2,0,13,5,13,18,0,0,0,0,0,0
2704013,2,0,17,7,14,13,0,0,0,1,0,1
2704014,1,0,19,11,6,16,0,0,0,0,0,0
2704015,1,0,18,9,9,16,0,0,0,0,0,0
2704016,1,0,14,10,10,11,0,0,0,0,0,0
2704017,1,0,13,6,14,17,0,0,0,0,0,0
2704018,2,0,16,9,7,14,0,0,1,1,0,0
2704019,1,0,16,7,15,15,0,0,0,0,0,0
2704020,1,0,14,5,14,17,0,0,0,0,0,0
2704021,3,1,12,4,12,20,0,0,0,0,1,1
2704022,1,0,11,3,11,22,0,0,0,0,0,0
2704023,1,0,12,6,12,22,0,0,0,0,0,0
2704024,1,0,15,7,13,12,0,0,0,0,0,0
2705001,1,0,22,4,7,26,0,0,0,0,0,0
2705002,2,1,24,0,10,29,0,0,0,0,1,1
2705003,1,0,21,5,6,21,0,0,0,0,0,0
2705004,1,0,25,2,8,27,0,0,0,0,0,0
2705005,1,0,25,5,5,25,0,0,0,0,1,1
2705006,1,0,24,3,7,26,0,0,0,0,0,0
2705007,1,0,25,6,6,33,0,0,0,0,0,0
2705008,1,0,27,5,10,30,0,0,0,0,0,0
2705009,1,0,25,9,8,24,0,0,0,0,1,1
2705010,1,0,24,7,3,22,0,0,0,0,1,1
2705011,1,0,27,7,8,26,0,0,0,0,1,1
2705012,1,0,28,4,7,27,0,0,0,0,0,0
2705013,1,0,26,2,9,29,0,0,0,0,0,0
2705014,1,0,24,7,4,23,0,0,0,0,1,1
2705015,1,0,21,5,8,26,0,0,0,0,1,1
2705016,1,0,20,5,13,34,0,0,0,0,1,1
2705017,1,0,19,8,10,40,0,0,0,0,0,0
2705018,1,0,20,6,11,35,0,0,0,0,0,0
2705019,1,0,23,2,10,29,0,0,0,0,1,1
2705020,1,0,23,1,10,30,0,0,0,0,1,1
2705021,1,0,22,8,3,21,0,0,0,0,0,0
2705022,1,0,22,9,1,20,0,0,0,0,1,1
2705023,1,0,21,8,0,20,0,0,0,0,1,1
2705024,1,0,20,5,7,24,0,0,0,0,1,1
2705025,1,0,22,6,5,23,0,0,0,0,1,1
2705026,1,0,14,7,13,40,0,0,0,0,0,0
2705027,1,0,19,6,13,35,0,0,0,0,1,1
2705028,1,0,18,8,13,37,0,0,0,0,1,1
2705029,1,0,22,3,12,31,0,0,0,0,1,1
2705030,1,0,23,2,11,30,0,0,0,0,1,1
2706002,1,0,12,5,12,27,0,0,0,0,0,0
2706003,1,0,16,3,10,24,0,0,0,0,0,0
2706004,1,0,18,4,8,24,0,0,0,0,0,0
2706005,1,0,18,3,9,25,0,0,0,0,1,1
2706006,1,0,15,5,10,23,0,0,0,0,0,0
2706007,1,0,17,6,8,22,0,0,0,0,0,0
2706008,1,0,17,7,8,20,0,0,0,0,0,0
2706009,1,0,12,6,12,24,0,0,0,0,0,0
2706010,1,0,16,5,16,32,0,0,0,0,0,0
2706011,1,0,17,7,17,34,0,0,0,0,0,0
2706012,1,0,14,4,14,30,0,0,0,0,0,0
2706013,1,0,17,7,17,34,0,0,0,0,0,0
2706014,2,0,17,7,18,34,0,0,0,0,1,1
2706015,3,1,17,0,11,27,0,0,0,1,0,1
2706016,1,0,18,7,15,33,0,0,0,0,0,0
2706017,1,0,20,3,12,30,0,0,0,0,0,0
2706018,1,0,15,2,14,29,0,0,0,0,0,0
2707001,3,1,0,0,15,51,0,0,1,1,0,0
2707002,1,0,8,8,14,58,0,0,0,0,0,0
2707003,1,0,10,5,19,55,0,0,0,0,0,0
2707004,1,0,11,11,19,41,0,0,0,0,0,0
2707005,1,0,9,9,23,45,0,0,0,0,0,0
2707006,1,0,7,7,21,47,0,0,0,0,0,0
2707007,1,0,15,10,18,37,0,0,0,0,0,0
2707008,1,0,15,9,19,36,0,0,0,0,0,0
2707009,1,0,13,10,20,38,0,0,0,0,0,0
2707010,1,0,12,11,19,39,0,0,0,0,0,0
2707011,1,0,12,12,19,39,0,0,0,0,0,0
2707012,1,0,11,11,17,40,0,0,0,0,0,0
2707013,1,0,14,13,18,39,0,0,0,0,0,0
2707014,1,0,10,9,10,33,0,0,0,0,0,0
2707015,1,0,12,9,9,58,0,0,0,0,0,0
2707016,1,0,16,16,19,43,0,0,0,0,0,0
2707017,1,0,14,14,23,47,0,0,0,0,0,0
2707018,1,0,13,4,10,43,0,0,0,0,0,0
2707019,1,0,14,14,18,42,0,0,0,0,0,0
2707020,1,0,6,6,19,46,0,0,0,0,0,0
2707021,1,0,7,7,15,44,0,0,0,0,0,0
2708001,1,0,2,2,2,27,0,0,0,0,1,1
2708002,1,0,2,2,2,28,0,0,0,0,0,0
2708003,2,1,0,0,0,26,0,0,1,1,0,0
2708004,2,1,0,0,0,26,1,0,0,1,0,0
2708005,1,0,2,2,2,24,1,0,0,0,0,0
2708006,2,1,0,0,0,26,0,0,1,1,0,0
2708007,2,1,0,0,0,26,0,0,0,0,0,0
2708008,3,1,1,1,1,26,0,0,1,1,0,0
2709001,1,0,16,18,22,42,0,0,0,1,0,0
2709002,2,0,12,14,14,38,0,0,0,0,0,0
2709003,1,0,12,14,14,38,0,0,0,0,1,1
2709004,1,0,7,7,7,33,0,0,0,0,0,0
2709005,1,0,6,6,6,27,0,0,0,0,0,0
2709006,1,0,12,6,12,30,0,0,0,0,0,0
2709007,1,0,4,4,4,27,0,0,0,0,0,0
2709008,1,0,9,7,9,27,0,0,0,0,0,0
2709009,1,0,3,3,3,27,1,0,0,0,0,0
2709010,1,0,5,5,5,29,1,0,0,0,0,0
2709011,1,0,6,4,6,25,1,0,0,0,0,0
2709012,1,0,6,5,6,24,0,0,0,0,0,0
2709013,1,0,9,9,9,19,0,0,0,0,0,0
2709014,1,0,8,8,8,18,0,0,0,0,0,0
2709015,1,0,4,4,4,22,1,0,0,0,0,0
2709016,1,0,4,4,4,22,1,0,0,0,0,0
2709017,1,0,3,3,3,25,1,0,0,0,0,0
2709018,1,0,3,3,3,28,1,0,0,0,0,0
2709019,1,0,7,4,7,25,1,0,0,0,0,0
2709020,1,0,6,5,6,26,0,0,0,0,0,0
2801001,2,1,466,455,177,435,1,1,0,0,0,0
2801002,2,0,432,414,122,411,0,1,0,0,1,1
2801003,1,0,416,397,101,397,0,1,0,0,1,1
2801004,1,0,456,437,134,437,0,1,0,0,0,0
2802001,1,0,361,358,141,329,1,1,0,0,0,0
2802002,2,0,406,390,124,376,1,1,0,0,0,0
2802003,1,0,349,332,79,332,0,1,0,0,0,0
2802004,1,0,380,373,137,348,0,1,0,0,0,0
2803001,3,1,440,419,100,419,1,1,0,0,0,0
2803002,1,0,405,384,65,384,1,1,0,0,0,0
2803003,1,0,422,400,81,400,1,1,0,0,0,0
2803004,1,0,443,422,103,422,1,1,0,0,0,0
2804001,2,1,341,319,0,319,0,1,0,0,0,0
2804002,1,1,270,251,83,251,0,1,0,0,0,0
2804003,1,0,302,282,48,282,0,1,1,1,0,0
2804004,1,1,324,302,30,302,0,1,0,0,0,0
2804005,1,1,342,320,5,320,1,1,0,0,0,0
2804006,1,1,343,321,2,321,1,1,0,0,0,0
2804007,1,1,366,345,26,345,1,1,0,0,0,0
2804008,2,0,382,360,42,360,1,1,0,0,0,0
2804009,3,1,342,321,2,321,1,1,0,1,0,0
2804010,2,1,342,320,1,320,1,1,0,0,0,0
2804011,1,1,324,301,43,301,0,1,0,0,0,0
2805001,1,0,331,335,149,300,0,1,0,0,0,0
2805002,1,0,264,246,99,246,0,1,0,0,0,0
2805003,2,0,218,213,114,187,0,1,0,0,1,1
2805004,1,0,225,213,123,194,0,1,0,0,1,1
2806001,2,1,193,169,159,169,1,1,0,1,0,0
2806002,1,0,187,162,162,162,0,1,0,0,0,0
2806003,1,0,157,132,132,132,0,1,0,0,0,0
2806004,1,0,180,162,162,162,0,1,0,0,0,0
2806005,1,0,194,169,158,169,1,1,0,0,0,0
2807001,1,0,236,212,122,212,0,1,1,1,0,0
2807002,1,0,223,199,135,199,0,1,0,0,1,1
2807003,2,1,207,183,149,183,0,1,0,0,0,0
2807004,1,0,214,190,143,190,0,1,0,0,0,0
2807005,1,0,202,178,151,178,0,1,0,0,0,0
2807006,1,0,203,178,153,178,1,1,0,0,0,0
2807007,3,1,207,183,149,183,1,1,0,1,0,0
2808001,1,1,257,233,104,233,0,1,0,0,0,0
2808002,3,1,257,233,104,233,1,1,0,0,0,0
2808003,1,0,246,225,95,225,0,1,0,0,0,0
2809001,1,0,313,289,61,289,1,1,0,0,0,0
2809002,1,0,315,291,64,291,1,1,0,0,0,0
2809003,2,1,309,285,68,285,1,1,0,0,0,0
2809004,1,0,290,266,78,266,0,1,0,0,0,0
2809005,1,0,288,264,80,264,0,1,0,0,0,0
2901001,1,0,12,12,23,18,0,0,1,1,0,0
2901002,1,0,9,18,22,29,0,0,0,0,0,0
2901003,1,0,3,21,21,24,0,0,0,0,0,0
2901004,1,0,0,18,18,21,0,0,1,1,0,0
2901005,1,0,6,6,6,10,0,0,0,0,0,0
2901006,1,0,7,11,11,14,0,0,0,0,0,0
2901007,1,0,2,2,2,3,0,0,0,0,0,0
2901008,1,0,4,4,12,8,0,0,0,0,0,0
2901009,3,1,0,0,0,4,0,0,1,1,0,0
2901010,1,0,12,11,19,15,0,0,0,0,0,0
2901011,2,1,0,0,0,4,1,0,0,1,0,0
2902001,3,1,1,1,20,17,0,0,1,1,0,0
2902002,2,0,0,0,10,6,0,0,1,1,0,0
2902003,1,0,3,3,17,14,0,0,1,1,0,0
2902004,1,0,6,2,19,17,0,0,0,0,0,0
2902005,1,0,6,0,18,15,0,0,1,1,0,0
2902006,1,0,8,2,18,16,0,0,0,0,0,0
2902007,2,1,1,1,20,17,0,0,0,0,0,0
2902008,2,0,11,4,16,15,0,0,1,1,0,0
2902009,1,0,10,3,15,14,0,0,1,1,0,0
2902010,1,0,7,3,15,13,0,0,0,0,0,0
2902011,2,0,0,0,20,16,1,0,0,1,0,0
2902012,2,1,0,0,20,16,1,0,0,1,0,0
2903001,3,1,2,2,13,13,0,0,1,1,0,0
2903002,1,0,1,3,13,13,0,0,0,0,0,0
2903003,2,0,6,6,6,6,0,0,1,1,0,0
2903004,2,0,6,10,6,10,0,0,1,1,0,0
2903005,1,0,5,5,9,19,0,0,0,0,0,0
2903006,1,0,3,13,3,16,0,0,0,0,0,0
2903007,1,0,2,2,2,2,0,0,0,0,0,0
2903008,1,0,9,11,17,17,0,0,0,0,0,0
2903009,1,0,7,9,17,17,0,0,0,0,0,0
2903010,1,0,4,6,14,14,0,0,0,0,0,0
2903011,1,0,2,2,11,11,0,0,0,0,0,0
2904001,1,0,8,8,8,8,0,0,0,0,0,0
2904002,1,0,0,6,6,6,0,0,0,0,0,0
2904003,2,0,0,6,6,6,0,0,0,0,0,0
2904004,1,0,6,12,12,12,0,0,0,0,0,0
2904005,1,0,9,11,15,15,0,0,1,1,0,0
2904006,3,1,1,1,1,1,0,0,0,0,1,1
2904007,2,0,0,7,7,7,0,0,0,0,0,0
2904008,2,0,10,9,19,19,0,0,0,0,1,1
2904009,2,0,2,8,8,8,0,0,1,1,0,0
2904010,1,0,9,10,14,14,0,0,0,0,0,0
2904011,1,0,8,8,8,8,0,0,0,0,0,0
2904012,1,0,12,16,16,16,0,0,0,0,0,0
2904013,2,0,0,0,0,0,0,0,1,1,0,0
2904014,2,0,0,0,0,0,0,0,1,1,0,0
2904015,1,0,7,7,9,9,0,0,0,0,1,1
2904016,2,0,3,3,3,3,0,0,0,0,1,1
2904017,1,0,9,8,13,24,0,0,0,0,0,0
2905001,2,1,5,12,12,12,0,0,0,0,0,0
2905002,1,0,8,15,21,23,0,0,0,0,0,0
2905003,1,0,13,11,25,25,0,0,0,0,0,0
2905004,1,0,11,11,21,21,0,0,0,0,0,0
2905005,2,0,12,11,18,18,0,0,1,1,0,0
2905006,1,0,6,12,12,12,0,0,0,0,0,0
2905007,1,0,11,12,12,12,0,0,0,0,0,0
2905008,2,0,5,14,14,14,0,0,1,1,0,0
2905009,1,0,5,15,15,15,0,0,1,1,0,0
2905010,3,1,7,15,17,17,0,0,1,1,0,0
2905011,2,0,5,14,14,14,0,0,0,1,0,1
2905012,1,0,5,15,17,17,0,0,1,1,0,0
2905013,1,0,10,13,19,19,0,0,0,0,0,0
2906001,1,0,4,8,17,21,0,0,0,0,0,0
2906002,1,0,9,10,17,17,0,0,0,0,0,0
2906003,2,0,9,10,17,17,0,0,0,0,0,0
2906004,1,0,3,14,15,15,0,0,0,0,0,0
2906005,1,0,3,14,15,15,0,0,0,0,0,0
2906006,3,0,2,12,15,15,0,0,1,1,0,0
2906007,1,0,1,12,16,16,0,0,0,0,0,0
2906008,1,0,1,12,17,17,0,0,0,0,0,0
2906009,1,0,1,11,17,17,0,0,0,0,0,0
2906010,1,0,1,11,18,18,0,0,0,0,0,0
2906011,1,1,1,11,16,16,0,0,1,1,0,0
2906012,1,0,2,12,18,18,0,0,0,0,0,0
2906013,1,0,2,11,19,19,0,0,0,0,0,0
2906014,1,0,4,12,19,20,0,0,1,1,0,0
2906015,1,0,2,13,17,17,0,0,0,0,0,0
2906016,1,0,6,11,18,22,0,0,0,0,0,0
2906017,2,0,9,10,17,17,0,0,1,1,0,0
2907001,1,0,7,15,25,28,0,0,1,1,0,0
2907002,2,0,10,13,17,27,0,0,1,1,0,0
2907003,2,0,9,15,22,27,0,0,1,1,0,0
2907004,1,0,6,10,17,23,0,0,0,0,0,0
2907005,1,0,11,11,27,30,0,0,0,0,0,0
2907006,1,0,4,17,24,25,0,0,0,0,0,0
2907007,1,0,8,18,19,24,0,0,0,0,0,0
2907008,1,0,8,10,15,25,0,0,0,0,0,0
2908001,1,0,20,1,22,28,0,0,1,1,0,0
2908003,1,0,16,7,25,25,0,0,0,0,0,0
2908004,1,0,16,6,26,26,0,0,0,0,0,0
2908005,1,0,11,10,26,32,0,0,0,0,0,0
2908006,1,0,11,10,25,32,0,0,1,1,0,0
2908007,1,0,17,6,20,35,0,0,0,0,0,0
2908008,1,0,17,4,20,25,0,0,0,0,0,0
2908009,1,0,16,5,26,28,0,0,1,1,0,0
2908010,2,0,17,5,24,24,0,0,1,1,0,0
