FACILITY_ID;GOV;DISTRICT;FACILITY_TYPE;URBAN;MIN_AIR_2015;MIN_AIR_2016;MIN_GROUND_2015;MIN_GROUND_2016;ON_GRID;ON_GRID_AVL;SOLAR_ONL;SOLAR_INC;DIESEL_ONL;DIESEL_INC;cluster
1110007;Ibb;Far Al Udayn;1;0;13;5;5;10;0;0;0;0;0;0;6
1102022;Ibb;Yarim;1;0;14;7;14;14;1;0;0;0;0;1;4
1523004;Taiz;Sa ma;2;0;7;7;5;4;1;0;0;1;0;0;0
1809004;Al-Hodaida;Ad Dahi;1;0;6;6;6;45;0;0;0;0;0;0;6
2301002;Sana'a;Hamdan;1;0;3;1;15;15;1;0;0;0;0;0;0
2912005;Amran;Jabal Iyal Yazid;2;0;3;3;8;17;1;0;0;1;0;0;0
2509005;Lahj;Al Musaymir;1;0;7;17;9;22;0;0;0;0;0;0;6
2315004;Sana'a;Al Husn;1;0;7;19;13;31;0;0;0;0;0;0;6
1504020;Taiz;Sharab Ar Rawnah;1;0;0;9;10;10;0;0;0;0;0;0;6
2513016;Lahj;Al Madarihb & Al-Ara;2;0;8;8;5;5;0;0;0;0;0;0;6
1204018;Abyan;Lawder;1;0;5;5;5;5;1;0;0;0;0;0;0
2102001;Shabwa;At'talih;1;0;70;24;54;61;0;0;0;0;0;0;6
1516002;Taiz;Al Wazi'iyah;1;0;2;1;2;2;0;0;0;0;0;0;6
1814010;Al-Hodaida;Ad Durayhimi;1;0;8;8;8;8;0;0;0;0;0;0;6
1504021;Taiz;Sharab Ar Rawnah;2;0;0;10;10;9;1;0;0;0;0;1;4
2702002;Al-Mahweet;AtTawilah;1;0;7;12;15;22;0;0;0;0;0;0;6
1403002;Al-baida;Maswarah;2;0;6;6;30;24;0;0;0;0;0;0;6
2305010;Sana'a;Sanhan;2;0;6;0;17;6;1;0;0;1;0;0;0
2310010;Sana'a;Manakha;1;0;4;4;36;38;1;0;0;0;0;0;0
2503005;Lahj;Al Moflehi;1;0;22;19;29;15;0;0;0;0;0;0;6
3106004;Rimah;Mazhar;1;0;7;15;15;36;0;0;0;0;0;0;6
1817007;Al-Hodaida;Bayt Al Faqiah;1;0;12;20;20;49;0;0;0;0;0;0;6
2913013;Amran;As Sudah;1;0;16;6;9;29;0;0;0;0;0;0;6
2005011;Dhamar;Utmah;1;0;6;6;6;6;0;0;0;0;0;0;6
3104010;Rimah;Kusmah;1;0;5;23;19;39;0;0;0;0;0;0;6
3006022;Al-Dhala;Ad Dhala;1;0;3;6;4;6;0;0;0;0;0;0;6
2916006;Amran;Maswar;1;0;10;6;10;10;1;0;0;1;0;0;0
2005007;Dhamar;Utmah;1;0;3;3;3;3;1;0;0;0;0;0;0
2914006;Amran;As Sawd;1;0;11;12;4;24;0;0;0;0;0;0;6
2012012;Dhamar;Al Manar;1;0;10;15;17;21;1;0;0;0;0;0;0
2010011;Dhamar;Anss;1;0;8;7;12;12;1;0;0;0;0;0;0
2109005;Shabwa;Markhah Assufla;2;0;28;36;17;18;1;0;0;0;0;0;0
1812007;Al-Hodaida;Bura;1;0;18;3;25;49;1;0;0;0;0;0;0
1107011;Ibb;Al Makhadir;1;0;6;6;6;12;0;0;0;0;0;0;6
2212006;Sa'adah;As Safra;1;0;0;9;15;17;0;0;0;0;0;0;6
2917015;Amran;Thula;1;0;12;6;17;19;1;0;0;1;0;0;0
1416001;Al-baida;Al Arrsh;1;0;6;6;6;6;0;0;0;0;0;0;6
1115008;Ibb;As Sayyani;2;0;8;8;9;12;1;0;0;0;0;0;0
2109010;Shabwa;Markhah Assufla;1;0;38;38;6;33;0;0;0;0;0;0;6
1502014;Taiz;Attazziah;1;0;6;6;6;11;1;0;0;0;0;0;0
1117006;Ibb;Mudhaykhirah;1;0;9;5;5;5;1;0;0;0;0;0;0
2510021;Lahj;Al Qabbaytah;1;0;15;18;18;18;0;0;0;0;0;0;6
2214011;Sa'adah;Kitaf and Al  Buqa;1;0;1;11;14;14;0;0;0;0;0;0;6
2307001;Sana'a;Bani Matar;1;0;6;11;16;14;0;0;0;0;0;0;6
3104014;Rimah;Kusmah;1;0;6;22;8;45;0;0;0;0;0;0;6
2102008;Shabwa;At'talih;1;0;62;17;48;55;0;0;0;0;0;0;6
2214002;Sa'adah;Kitaf and Al  Buqa;2;0;2;10;11;11;0;0;0;0;0;0;6
1206004;Abyan;Rosod;1;0;33;11;19;4;1;0;0;0;0;0;0
2913009;Amran;As Sudah;2;0;19;5;19;35;1;0;0;0;0;0;0
1117009;Ibb;Mudhaykhirah;1;0;10;7;7;6;1;0;0;0;0;0;0
2101004;Shabwa;Douhr;1;0;108;56;83;89;0;0;0;0;0;0;6
2112005;Shabwa;As sa,aid;3;0;12;1;1;12;1;0;0;0;0;0;0
2310021;Sana'a;Manakha;1;0;8;9;28;49;1;0;0;0;0;0;0
1517023;Taiz;Haifan;1;0;4;3;3;3;0;0;0;0;0;0;6
2103002;Shabwa;Jirdan;1;0;51;23;32;37;1;0;0;0;0;0;0
2508004;Lahj;Al Milah;1;0;20;23;20;29;0;0;0;0;0;0;6
2510013;Lahj;Al Qabbaytah;2;0;11;6;6;6;0;0;0;0;0;0;6
1818010;Al-Hodaida;Jabal Ra's;1;0;7;12;8;8;0;0;0;0;0;0;6
1715007;Hajjah;Al Mahabishah;1;0;2;2;26;10;0;0;0;0;0;0;6
2920009;Amran;Assurm;1;0;9;9;18;24;0;0;0;0;0;0;6
1201007;Abyan;Al Mahfd;1;0;30;50;40;40;0;0;0;0;0;0;6
2508001;Lahj;Al Milah;1;0;15;19;15;19;0;0;0;0;0;0;6
2918011;Amran;Iyal Surayh;1;0;11;7;11;32;0;0;0;0;0;0;6
3002014;Al-Dhala;Damt;1;0;7;7;6;11;0;0;0;0;0;0;6
1712004;Hajjah;Aslm;1;0;5;14;16;9;0;0;0;0;0;0;6
1813007;Al-Hodaida;Al Marawi'ah;1;0;3;3;11;11;0;0;0;0;0;0;6
1819009;Al-Hodaida;Hays;1;0;5;5;24;24;0;0;0;0;0;0;6
2314002;Sana'a;Bani Dhabyan;2;0;10;10;10;26;0;0;0;0;0;0;6
2916011;Amran;Maswar;1;0;13;3;15;17;1;0;0;0;0;0;0
2012008;Dhamar;Al Manar;1;0;3;11;21;23;1;0;0;0;0;0;0
2708002;Al-Mahweet;Al Mahwait City;1;0;2;2;2;28;0;0;0;0;0;0;6
1812006;Al-Hodaida;Bura;1;0;17;2;22;48;1;0;0;0;0;0;0
1511018;Taiz;Sabir Al Mawadim;1;0;2;2;2;2;0;0;0;0;0;0;6
2001013;Dhamar;Al Hada;1;0;8;18;8;18;1;0;0;0;0;0;0
2508007;Lahj;Al Milah;1;0;9;9;8;31;0;0;0;0;0;0;6
2001007;Dhamar;Al Hada;1;0;10;15;20;36;1;0;0;0;0;0;0
2917011;Amran;Thula;1;0;13;5;16;18;0;0;0;0;0;0;6
2001015;Dhamar;Al Hada;3;0;5;14;14;24;1;0;0;1;0;0;0
2903008;Amran;Al Ashshah;1;0;9;11;17;17;0;0;0;0;0;0;6
1410002;Al-baida;Al baida;1;0;2;8;5;5;1;0;0;0;0;0;0
1729006;Hajjah;Hajjah;1;0;7;7;7;7;1;0;0;1;0;0;0
2515006;Lahj;Tuban;1;0;1;3;1;1;1;0;0;0;0;0;0
2705008;Al-Mahweet;Milhan;1;0;27;5;10;30;0;0;0;0;0;0;6
1116011;Ibb;Dhi Sufal;1;0;4;4;4;12;1;0;0;0;0;0;0
2502002;Lahj;Yafa'a;2;0;29;4;14;4;1;0;0;1;0;0;0
2913008;Amran;As Sudah;1;0;16;3;15;36;0;0;0;0;0;0;6
2909011;Amran;Dhi Bin;1;0;13;1;18;29;0;0;0;0;0;0;6
1515032;Taiz;As Shims'yatayan;2;0;6;12;6;4;0;0;0;0;0;0;6
2501005;Lahj;Al Had;1;0;26;10;16;10;1;0;0;0;0;0;0
1202012;Abyan;Mudiyah;1;0;22;37;22;22;1;0;0;0;0;0;0
2501003;Lahj;Al Had;1;0;11;15;9;9;1;0;0;1;0;0;0
1504007;Taiz;Sharab Ar Rawnah;1;0;9;3;10;7;0;0;0;0;0;0;6
1730007;Hajjah;Wash'hh;1;0;4;4;10;5;0;0;0;0;0;0;6
1809009;Al-Hodaida;Ad Dahi;1;0;18;3;3;40;0;0;0;0;0;0;6
1802010;Al-Hodaida;Alluhaiyah;1;0;8;18;16;50;0;0;0;0;0;0;6
1407007;Al-baida;Attaffah;2;0;4;4;4;9;0;0;0;0;0;0;6
2315002;Sana'a;Al Husn;1;0;6;6;14;15;0;0;0;0;0;0;6
3002011;Al-Dhala;Damt;1;0;1;8;7;9;0;0;0;0;0;0;6
2113004;Shabwa;Ataq;1;0;10;13;1;13;1;0;0;0;0;0;0
1406002;Al-baida;Dhi Na'im;2;0;1;7;2;2;1;0;0;0;0;0;0
3009009;Al-Dhala;Al Husha;1;0;7;10;7;7;0;0;0;0;0;0;6
2706010;Al-Mahweet;Hufash;1;0;16;5;16;32;0;0;0;0;0;0;6
1503007;Taiz;Sharab As Salaam;1;0;3;8;3;3;0;0;0;0;0;0;6
2513017;Lahj;Al Madarihb & Al-Ara;1;0;14;14;16;14;1;0;0;0;0;0;0
1517012;Taiz;Haifan;2;0;4;3;4;1;0;0;0;0;0;0;6
1414010;Al-baida;Al Quraishyah;1;0;8;0;0;5;0;0;0;0;0;0;6
1202002;Abyan;Mudiyah;1;0;23;31;23;23;1;0;0;0;0;0;0
2301011;Sana'a;Hamdan;1;0;4;4;3;4;1;0;0;0;0;0;0
2707004;Al-Mahweet;Bani Sa'd;1;0;11;11;19;41;0;0;0;0;0;0;6
1504002;Taiz;Sharab Ar Rawnah;1;0;11;3;11;6;0;0;0;0;0;0;6
1115010;Ibb;As Sayyani;1;0;9;9;9;15;0;0;0;0;0;0;6
1206002;Abyan;Rosod;2;0;30;12;17;4;1;0;0;0;0;0;0
2316013;Sana'a;Jahanh;1;0;5;9;7;12;0;0;0;0;0;0;6
2911004;Amran;Raydah;2;0;6;6;16;20;1;0;0;0;0;0;0
2010013;Dhamar;Anss;2;0;3;7;12;16;1;0;0;0;0;0;0
2316008;Sana'a;Jahanh;1;0;7;10;2;21;0;0;0;0;0;0;6
2004008;Dhamar;Maghirib Ans;1;0;13;13;13;13;1;0;0;0;0;0;0
1512002;Taiz;Al Misrakh;1;0;3;4;1;2;0;0;0;0;0;0;6
2011002;Dhamar;Dawran Aness;1;0;10;4;10;20;1;0;0;0;0;0;0
1207003;Abyan;Sarar;1;0;35;29;36;13;1;0;0;0;0;0;0
2316002;Sana'a;Jahanh;1;0;4;8;3;21;0;0;0;0;0;0;6
1517019;Taiz;Haifan;1;0;4;3;3;1;0;0;0;0;0;0;6
1818007;Al-Hodaida;Jabal Ra's;2;0;1;2;17;19;1;0;0;0;0;0;0
2303010;Sana'a;Nahm;1;0;2;0;1;1;0;0;0;0;0;0;6
3006025;Al-Dhala;Ad Dhala;1;0;1;13;1;5;0;0;0;0;0;0;6
2315003;Sana'a;Al Husn;2;0;4;15;15;22;0;0;0;0;0;0;6
1802002;Al-Hodaida;Alluhaiyah;1;0;18;24;25;44;0;0;0;0;0;0;6
2709005;Al-Mahweet;Al Mahwait;1;0;6;6;6;27;0;0;0;0;0;0;6
2314014;Sana'a;Bani Dhabyan;2;0;15;15;15;31;0;0;0;0;0;0;6
1720016;Hajjah;Mabyan;1;0;2;7;7;7;0;0;0;0;0;0;6
3102003;Rimah;Al Jabin;2;0;4;22;4;46;0;0;0;0;0;0;6
2005008;Dhamar;Utmah;1;0;4;4;4;4;0;0;0;0;0;0;6
1725010;Hajjah;Ash Shaghadirah;1;0;1;13;13;13;0;0;0;0;0;0;6
2508006;Lahj;Al Milah;1;0;6;9;6;28;1;0;0;0;0;0;0
1412011;Al-baida;Radman Al Awad;1;0;13;13;1;1;0;0;0;0;0;0;6
2502011;Lahj;Yafa'a;2;0;27;2;12;2;1;0;0;1;0;0;0
2313011;Sana'a;Attyal;1;0;1;5;10;8;0;0;0;0;0;0;6
2912007;Amran;Jabal Iyal Yazid;1;0;7;7;16;19;0;0;0;0;0;0;6
1109001;Ibb;Hazm Al Udayn;1;0;6;21;2;2;0;0;0;0;0;0;6
1211028;Abyan;khanfir;1;0;6;4;6;0;1;0;0;0;0;0;0
2313004;Sana'a;Attyal;1;0;4;9;6;8;0;0;0;0;0;0;6
2313002;Sana'a;Attyal;1;0;4;7;9;8;0;0;0;0;0;1;4
2705012;Al-Mahweet;Milhan;1;0;28;4;7;27;0;0;0;0;0;0;6
2312013;Sana'a;Khwlan;2;0;6;6;8;6;1;0;0;0;0;0;0
1109009;Ibb;Hazm Al Udayn;1;0;13;23;13;13;0;0;0;0;0;0;6
1809012;Al-Hodaida;Ad Dahi;1;0;18;7;10;42;0;0;0;0;0;0;6
2206004;Sa'adah;Shada;1;0;1;1;6;6;0;0;0;0;0;0;6
1101006;Ibb;Al Qafr;1;0;20;24;13;13;0;0;0;0;0;0;6
1824016;Al-Hodaida;Zabid;1;0;13;5;5;27;0;0;0;0;0;0;6
2312004;Sana'a;Khwlan;1;0;6;6;6;14;0;0;0;0;0;0;6
2007026;Dhamar;Wusab As Safil;1;0;24;31;31;44;0;0;0;0;0;0;6
1110005;Ibb;Far Al Udayn;1;0;4;10;7;9;0;0;0;0;0;0;6
1726003;Hajjah;Najrah;1;0;6;7;7;7;0;0;0;0;0;0;6
1211017;Abyan;khanfir;1;0;21;3;8;8;1;0;0;0;0;0;0
2311003;Sana'a;Sa'fan;1;0;13;8;20;55;0;0;0;0;0;0;6
2513001;Lahj;Al Madarihb & Al-Ara;1;0;14;17;11;9;0;0;0;0;0;0;6
2311001;Sana'a;Sa'fan;1;0;7;3;26;48;0;0;0;0;0;0;6
3102023;Rimah;Al Jabin;1;0;9;14;9;41;0;0;0;0;0;0;6
2310020;Sana'a;Manakha;1;0;9;9;28;49;1;0;0;0;0;0;0
2310019;Sana'a;Manakha;2;0;6;6;26;49;1;0;0;0;0;0;0
1211014;Abyan;khanfir;1;0;47;20;20;48;0;0;0;0;0;0;6
2310012;Sana'a;Manakha;1;0;10;10;34;39;1;0;0;0;0;0;0
2310011;Sana'a;Manakha;1;0;11;11;33;39;1;0;0;0;0;0;0
2115002;Shabwa;Ar-rawdah;1;0;35;27;12;19;1;0;0;0;0;0;0
2310009;Sana'a;Manakha;1;0;5;10;33;42;1;0;0;0;0;0;0
2310008;Sana'a;Manakha;1;0;4;9;30;45;1;0;0;0;0;0;0
2005020;Dhamar;Utmah;1;0;4;13;13;13;0;0;0;0;0;0;6
1112010;Ibb;Jiblah;1;0;4;4;6;10;1;0;0;0;0;0;0
1211020;Abyan;khanfir;1;0;16;6;6;6;1;0;0;0;0;0;0
1105001;Ibb;Ash Sha'ir;3;0;2;2;2;2;1;0;0;1;0;0;0
2310003;Sana'a;Manakha;1;0;6;5;35;40;0;0;0;0;0;0;6
2310002;Sana'a;Manakha;1;0;3;3;30;44;1;0;0;0;0;0;0
2007011;Dhamar;Wusab As Safil;1;0;23;38;31;39;0;0;0;0;0;0;6
1109005;Ibb;Hazm Al Udayn;2;0;6;17;5;2;0;0;0;1;0;1;4
1101011;Ibb;Al Qafr;1;0;12;25;7;7;0;0;0;0;0;0;6
2309016;Sana'a;Al Haymah Al Khariji;2;0;11;11;32;25;0;0;0;0;0;0;6
2213002;Sa'adah;Al Hishuah;1;0;4;9;23;23;0;0;0;0;0;0;6
3104018;Rimah;Kusmah;1;0;5;18;16;37;0;0;0;0;0;0;6
2919011;Amran;Khammer;1;0;7;5;11;26;1;0;0;0;0;0;0
2904002;Amran;Al  Qaflah;1;0;0;6;6;6;0;0;0;0;0;0;6
2002009;Dhamar;Jahran;2;0;3;12;13;15;0;0;0;0;0;0;6
1805007;Al-Hodaida;Al Munirah;1;0;7;11;17;58;0;0;0;0;0;0;6
2513002;Lahj;Al Madarihb & Al-Ara;1;0;13;13;17;13;0;0;0;0;0;0;6
2111004;Shabwa;Hateeb;1;0;38;38;37;45;0;0;0;0;0;0;6
2305003;Sana'a;Sanhan;2;0;10;1;10;10;1;0;0;1;0;0;0
1813003;Al-Hodaida;Al Marawi'ah;1;0;13;8;25;44;0;0;0;0;0;0;6
2308019;Sana'a;Al Haymah Ad Dakhili;1;0;8;6;21;37;0;0;0;0;0;0;6
1414009;Al-baida;Al Quraishyah;2;0;3;5;6;5;0;0;0;0;0;0;6
1812012;Al-Hodaida;Bura;1;0;21;3;26;52;1;0;0;1;0;0;0
2308016;Sana'a;Al Haymah Ad Dakhili;1;0;5;4;13;30;0;0;0;0;0;0;6
1110022;Ibb;Far Al Udayn;1;0;7;9;4;6;0;0;0;0;0;0;6
2309014;Sana'a;Al Haymah Al Khariji;1;0;2;2;12;19;0;0;0;0;0;0;6
2113008;Shabwa;Ataq;1;0;9;10;10;10;1;0;0;0;0;0;0
2308008;Sana'a;Al Haymah Ad Dakhili;1;0;5;5;9;26;0;0;0;0;0;0;6
1807021;Al-Hodaida;Az Zaydiyah;1;0;10;10;13;32;0;0;0;0;0;0;6
2314005;Sana'a;Bani Dhabyan;1;0;18;18;18;6;0;0;0;0;0;0;6
2308004;Sana'a;Al Haymah Ad Dakhili;2;0;6;6;10;24;0;0;0;0;0;0;6
1110018;Ibb;Far Al Udayn;2;0;15;7;7;12;0;0;0;0;0;0;6
2108001;Shabwa;Markha Al-Olya;1;0;14;42;14;4;0;0;0;0;0;0;6
1512001;Taiz;Al Misrakh;1;0;1;5;1;1;0;0;0;0;0;0;6
2307016;Sana'a;Bani Matar;1;0;3;7;10;11;0;0;0;0;0;0;6
2709004;Al-Mahweet;Al Mahwait;1;0;7;7;7;33;0;0;0;0;0;0;6
2305009;Sana'a;Sanhan;2;0;3;4;7;4;1;0;0;1;0;0;0
2704012;Al-Mahweet;Al Khabt;2;0;13;5;13;18;0;0;0;0;0;0;6
2005002;Dhamar;Utmah;1;0;4;4;4;4;1;0;0;0;0;0;0
2307011;Sana'a;Bani Matar;2;0;2;6;11;14;0;0;0;0;0;0;6
1107009;Ibb;Al Makhadir;1;0;5;5;5;8;0;0;0;0;0;0;6
1516004;Taiz;Al Wazi'iyah;1;0;5;6;5;3;0;0;0;0;0;0;6
1116010;Ibb;Dhi Sufal;2;0;10;10;12;12;1;0;0;1;0;0;0
1801025;Al-Hodaida;Az Zuhrah;1;0;4;3;24;28;0;0;0;0;0;0;6
1505005;Taiz;Maqbanah;1;0;19;19;23;23;0;0;0;0;0;0;6
2916002;Amran;Maswar;1;0;13;3;14;16;1;0;0;0;0;0;0
3009003;Al-Dhala;Al Husha;1;0;13;9;13;13;0;0;0;0;0;0;6
1512006;Taiz;Al Misrakh;2;0;1;2;1;1;0;0;0;0;0;0;6
2502004;Lahj;Yafa'a;2;0;29;4;14;4;1;0;0;1;0;0;0
1109006;Ibb;Hazm Al Udayn;1;0;3;18;0;3;1;0;0;0;0;1;4
2003017;Dhamar;Jabal Ash sharq;1;0;5;6;6;30;0;0;0;0;0;0;6
2909007;Amran;Dhi Bin;1;0;6;6;17;27;1;0;0;0;0;0;0
1729007;Hajjah;Hajjah;1;0;5;5;5;5;0;0;0;0;0;0;6
2709016;Al-Mahweet;Al Mahwait;1;0;4;4;4;22;1;0;0;0;0;0;0
2106006;Shabwa;Ain;1;0;8;9;8;9;0;0;0;0;0;0;6
2004005;Dhamar;Maghirib Ans;1;0;11;16;16;16;1;0;0;0;0;0;0
2906003;Amran;Al Madan;2;0;9;10;17;17;0;0;0;0;0;0;6
1807010;Al-Hodaida;Az Zaydiyah;1;0;6;6;8;45;0;0;0;0;0;0;6
2910011;Amran;Kharef;1;0;3;3;3;12;1;0;0;1;0;0;0
1405003;Al-baida;Az Zahir;3;0;2;9;1;0;0;0;0;0;0;0;6
1718003;Hajjah;Kuhlan Affar;1;0;5;5;6;11;1;0;0;0;0;0;0
2705013;Al-Mahweet;Milhan;1;0;26;2;9;29;0;0;0;0;0;0;6
2515009;Lahj;Tuban;1;0;2;2;3;3;1;0;0;0;0;0;0
2702014;Al-Mahweet;AtTawilah;1;0;4;12;19;28;0;0;0;0;0;0;6
2006024;Dhamar;Wusab Al Ali;1;0;19;33;32;32;0;0;0;0;0;0;6
1204012;Abyan;Lawder;1;0;7;12;5;12;1;0;0;0;0;0;0
1515014;Taiz;As Shims'yatayan;1;0;1;14;4;3;0;0;0;0;0;0;6
1111012;Ibb;Al Udayn;1;0;12;6;6;6;0;0;0;0;0;0;6
2915005;Amran;Amran;1;0;8;4;14;18;1;0;0;0;0;0;0
2303001;Sana'a;Nahm;1;0;5;4;1;5;0;0;0;0;0;0;6
2305011;Sana'a;Sanhan;2;0;2;3;2;5;1;0;0;1;0;0;0
1208005;Abyan;Al Wade'a;1;0;15;15;15;20;1;0;0;0;0;0;0
2214005;Sa'adah;Kitaf and Al  Buqa;1;0;3;3;7;3;0;0;0;0;0;0;6
2911006;Amran;Raydah;1;0;2;2;14;23;1;0;0;0;0;0;0
1513009;Taiz;Khadir;2;0;3;3;3;3;0;0;0;0;0;0;6
1208004;Abyan;Al Wade'a;1;0;8;8;8;19;0;0;0;0;0;0;6
2904007;Amran;Al  Qaflah;2;0;0;7;7;7;0;0;0;0;0;0;6
2901006;Amran;Harf Sufyan;1;0;7;11;11;14;0;0;0;0;0;0;6
2302008;Sana'a;Arhab;2;0;5;5;5;6;1;0;0;1;0;1;4
2302007;Sana'a;Arhab;1;0;5;12;4;12;0;0;0;0;0;0;6
1514009;Taiz;As Silw;2;0;4;3;2;2;1;0;0;1;0;0;0
2310014;Sana'a;Manakha;2;0;10;13;34;43;1;0;0;0;0;0;0
1511009;Taiz;Sabir Al Mawadim;1;0;4;3;3;4;0;0;0;0;0;0;6
1108006;Ibb;Hubaysh;2;0;7;16;7;7;0;0;0;0;0;0;6
2111001;Shabwa;Hateeb;1;0;30;30;30;46;0;0;0;0;0;0;6
2112008;Shabwa;As sa,aid;1;0;6;10;6;6;1;0;0;0;0;0;0
1718002;Hajjah;Kuhlan Affar;1;0;9;9;10;14;1;0;0;1;0;0;0
2301010;Sana'a;Hamdan;1;0;5;4;6;5;1;0;0;0;0;0;0
3102007;Rimah;Al Jabin;1;0;5;20;5;45;0;0;0;0;0;0;6
2701012;Al-Mahweet;Shibam and Kawkaban;1;0;5;1;23;26;1;0;0;1;0;0;0
1211030;Abyan;khanfir;2;0;10;2;3;1;1;0;0;0;0;0;0
2702012;Al-Mahweet;AtTawilah;2;0;2;8;23;28;1;0;0;0;0;0;0
1509017;Taiz;Jabal Habasi;1;0;8;1;5;1;0;0;0;0;0;0;6
3003010;Al-Dhala;Qa'atabah;1;0;6;11;10;2;0;0;0;0;0;0;6
2117003;Shabwa;Rodhoom;2;0;0;23;19;19;1;0;0;0;0;1;4
2916005;Amran;Maswar;1;0;12;8;16;16;1;0;0;1;0;0;0
3004003;Al-Dhala;Ash Shu'ayb;1;0;12;8;7;3;0;0;0;0;0;0;6
2112010;Shabwa;As sa,aid;1;0;14;14;14;14;0;0;0;0;0;0;6
2208010;Sa'adah;Haydan;1;0;0;3;3;4;0;0;0;0;0;0;6
2502018;Lahj;Yafa'a;1;0;19;7;4;7;1;0;0;0;0;0;0
1105006;Ibb;Ash Sha'ir;1;0;0;0;0;0;1;0;0;0;0;0;0
3003023;Al-Dhala;Qa'atabah;1;0;4;4;4;4;1;0;0;0;0;0;0
2204003;Sa'adah;Ghamir;1;0;1;1;1;1;0;0;0;0;0;0;6
3003011;Al-Dhala;Qa'atabah;1;0;4;5;4;4;0;0;0;0;0;0;6
2001028;Dhamar;Al Hada;2;0;1;3;6;23;1;0;0;0;0;0;0
1805003;Al-Hodaida;Al Munirah;1;0;10;10;19;38;0;0;0;0;0;0;6
1818001;Al-Hodaida;Jabal Ra's;1;0;9;13;23;29;0;0;0;0;0;0;6
2915001;Amran;Amran;1;0;8;5;12;15;1;0;0;0;0;0;0
1502020;Taiz;Attazziah;2;0;4;4;4;4;1;0;0;0;0;0;0
2919003;Amran;Khammer;1;0;4;3;6;35;1;0;0;0;0;0;0
1209005;Abyan;Ahwar;1;0;33;52;8;8;0;0;0;0;0;0;6
1114006;Ibb;As Sabrah;2;0;5;4;4;6;0;0;0;0;0;0;6
2211004;Sa'adah;Sahar;1;0;0;0;16;15;0;0;0;0;0;0;6
2210005;Sa'adah;Majz;1;0;9;7;19;14;0;0;0;0;0;0;6
2107007;Shabwa;Baihan;1;0;7;8;1;8;1;0;0;0;0;0;0
1206006;Abyan;Rosod;1;0;32;8;17;1;1;0;0;0;0;0;0
3005010;Al-Dhala;Al Hussein;1;0;13;18;10;8;1;0;0;0;0;0;0
2512011;Lahj;Al Maqatirah;1;0;11;19;4;4;0;0;0;0;0;0;6
1817001;Al-Hodaida;Bayt Al Faqiah;1;0;13;13;13;40;0;0;0;0;0;0;6
1802004;Al-Hodaida;Alluhaiyah;1;0;20;20;28;45;0;0;0;0;0;0;6
1408009;Al-baida;Mukayras;1;0;14;15;15;10;1;0;0;0;0;0;0
1111013;Ibb;Al Udayn;2;0;13;6;6;6;0;0;0;0;0;0;6
2707014;Al-Mahweet;Bani Sa'd;1;0;10;9;10;33;0;0;0;0;0;0;6
1712006;Hajjah;Aslm;1;0;7;7;20;15;0;0;0;0;0;0;6
2709019;Al-Mahweet;Al Mahwait;1;0;7;4;7;25;1;0;0;0;0;0;0
2205005;Sa'adah;Razih;1;0;3;0;8;8;0;0;0;0;0;0;6
1114003;Ibb;As Sabrah;1;0;12;5;13;10;0;0;0;0;0;0;6
2704019;Al-Mahweet;Al Khabt;1;0;16;7;15;15;0;0;0;0;0;0;6
2515018;Lahj;Tuban;3;0;2;2;2;2;0;0;0;0;0;0;6
2209005;Sa'adah;Saqayn;2;0;1;3;5;5;0;0;0;0;0;0;6
2510004;Lahj;Al Qabbaytah;1;0;6;6;5;4;1;0;0;0;0;0;0
1114007;Ibb;As Sabrah;1;0;5;5;8;8;0;0;0;0;0;0;6
2908007;Amran;Zulaymat Habur;1;0;17;6;20;35;0;0;0;0;0;0;6
2209002;Sa'adah;Saqayn;1;0;3;3;5;3;0;0;0;0;0;0;6
1411007;Al-baida;Assawadyah;1;0;9;7;9;8;0;0;0;0;0;0;6
2510015;Lahj;Al Qabbaytah;1;0;11;3;3;3;0;0;0;0;0;0;6
1825004;Al-Hodaida;Al Garrahi;1;0;7;24;27;41;0;0;0;0;0;0;6
2208007;Sa'adah;Haydan;1;0;1;1;1;1;0;0;0;0;0;0;6
2112004;Shabwa;As sa,aid;2;0;6;9;6;6;1;0;0;0;0;0;0
2207003;Sa'adah;Adh Dhahir;1;0;4;1;4;4;0;0;0;0;0;0;6
1511013;Taiz;Sabir Al Mawadim;1;0;1;1;1;1;0;0;0;0;0;0;6
2704023;Al-Mahweet;Al Khabt;1;0;12;6;12;22;0;0;0;0;0;0;6
2309019;Sana'a;Al Haymah Al Khariji;2;0;12;13;20;22;0;0;0;0;0;0;6
3002016;Al-Dhala;Damt;1;0;5;1;1;1;0;0;0;0;0;0;6
2115010;Shabwa;Ar-rawdah;1;0;16;0;24;0;0;0;0;0;0;0;6
2115005;Shabwa;Ar-rawdah;1;0;29;20;8;12;0;0;0;0;0;0;6
1717009;Hajjah;Al Maghrabah;1;0;8;8;14;16;0;0;0;0;0;0;6
2214003;Sa'adah;Kitaf and Al  Buqa;2;0;3;12;15;15;0;0;0;0;0;0;6
1807006;Al-Hodaida;Az Zaydiyah;1;0;6;6;11;47;1;0;0;0;0;0;0
2214004;Sa'adah;Kitaf and Al  Buqa;1;0;1;4;9;4;0;0;0;0;0;0;6
1709008;Hajjah;Kuhlan Ash Sharaf;1;0;8;10;18;9;0;0;0;0;0;0;6
3006006;Al-Dhala;Ad Dhala;1;0;4;13;13;16;0;0;0;0;0;0;6
